DATAFLOW,REF_AREA:Geographic area,Country Name,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,3.252492944,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.173684865,3.333433728,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,3.254280393,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.142434604,3.371461015,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ESP: Spain,Spain,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,3.246144747,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.079401324,3.42983536,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,F: Female,2016,7.400042084,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.814417459,8.049001966,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,F: Female,2017,7.042284916,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.243024675,7.95529205,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,F: Female,2018,6.76620615,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.746822119,7.969355299,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,F: Female,2019,6.496780894,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.270460641,7.971748848,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,F: Female,2020,6.250842928,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.846851487,8.00972483,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,M: Male,2016,9.05319063,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,8.344501116,9.852051826,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,M: Male,2017,8.611604572,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.641702586,9.730109106,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,M: Male,2018,8.205149537,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.966585599,9.660620887,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,M: Male,2019,7.8699047,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.395578781,9.683537396,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,M: Male,2020,7.562835204,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.859790031,9.727947687,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,8.245063836,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,7.607897852,8.95441227,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,7.845745708,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.969928145,8.849736402,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,7.506481363,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,6.379119571,8.820104955,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,7.199218016,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.867182161,8.825002251,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,LKA: Sri Lanka,Sri Lanka,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,6.9281493,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,5.38065429,8.886621572,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,F: Female,2016,16.96826127,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.86837011,21.21723048,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,F: Female,2017,16.45320014,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.23581252,21.01318935,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,F: Female,2018,15.96969924,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.63340278,20.85534585,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,F: Female,2019,15.48275339,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.95583734,20.65826762,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,F: Female,2020,15.00953539,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.30424897,20.58227333,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,M: Male,2016,20.21484327,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,16.53368226,25.24652959,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,M: Male,2017,19.63074498,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.80403147,25.07369805,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,M: Male,2018,19.02285978,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.0651589,24.8410963,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,M: Male,2019,18.45514862,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.25977798,24.67178288,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,M: Male,2020,17.92192719,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.49881364,24.47950961,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,18.62713402,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.29883398,23.23742719,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,18.09586942,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.59563497,23.04171941,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,17.52800553,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.92817503,22.85433722,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,17.01803714,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.22199597,22.70899683,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,PSE: State of Palestine,State of Palestine,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,16.51083228,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.47709406,22.54870253,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,F: Female,2016,58.47555753,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,47.11277729,72.54947133,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,F: Female,2017,56.62628084,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,44.39427549,72.37361264,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,F: Female,2018,54.85025622,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,41.6681149,72.44383876,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,F: Female,2019,53.12760831,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,38.7435479,72.43938769,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,F: Female,2020,51.45090094,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,36.09040872,72.55761868,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,M: Male,2016,69.1056362,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,55.59686711,85.6111269,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,M: Male,2017,67.09892237,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,52.45883774,85.73859898,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,M: Male,2018,65.13575171,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,49.16138545,85.83226487,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,M: Male,2019,63.33698939,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,46.12880043,86.34914721,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,M: Male,2020,61.33296628,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,43.13842795,86.86096213,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,63.91580176,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,51.59840627,79.08479452,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,61.97486607,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,48.70361706,79.10386275,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,60.14709824,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,45.63093635,79.16008368,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,58.41870479,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,42.49197098,79.53634172,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SDN: Sudan,Sudan,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,56.5763061,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,39.68218992,79.7438847,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,F: Female,2016,17.36425914,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.45590751,24.8100946,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,F: Female,2017,16.87903572,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.85408892,24.79865902,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,F: Female,2018,16.37184432,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.2248033,24.78291573,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,F: Female,2019,15.86949809,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.67008374,24.74141875,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,F: Female,2020,15.39400425,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,10.09716605,24.72697879,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,M: Male,2016,22.08551832,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.79166154,31.61481856,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,M: Male,2017,21.48706251,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,15.0733178,31.49122538,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,M: Male,2018,20.84880895,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.34861935,31.39958563,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,M: Male,2019,20.22973787,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.58774341,31.2225711,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,M: Male,2020,19.65104096,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.8418267,31.16775331,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,19.79167599,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,14.23887711,28.25143185,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,19.25396609,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,13.57105771,28.22339694,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,18.68439244,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.85567561,28.18821678,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,18.11338519,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,12.20643887,27.9941193,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SUR: Suriname,Suriname,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,17.57040205,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,11.54442797,28.01893428,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,F: Female,2016,2.565280587,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.448445504,2.69141849,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,F: Female,2017,2.521982943,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.407928862,2.645136583,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,F: Female,2018,2.474715875,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.358402749,2.601965487,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,F: Female,2019,2.433960189,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.299943178,2.57865892,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,F: Female,2020,2.398615776,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.226996677,2.582182057,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,M: Male,2016,3.060525477,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.925953532,3.199060487,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,M: Male,2017,3.006601431,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.876797302,3.142319713,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,M: Male,2018,2.953722027,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.820183663,3.094530882,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,M: Male,2019,2.906120497,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.75124881,3.0667669,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,M: Male,2020,2.866425319,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.668084725,3.078179976,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,2.819589731,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.709875755,2.935764781,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,2.771071117,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.663893213,2.883987683,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2018,2.721165564,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.609618152,2.83732585,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2019,2.676429315,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.545466988,2.813387345,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,SWE: Sweden,Sweden,CME_MRY0T4: Under-five mortality rate,_T: Total,2020,2.637261951,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,2.464932627,2.824443065,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,F: Female,2016,3.866379474,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.70367413,4.033515419,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,F: Female,2017,3.802697232,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.643476169,3.971189615,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,F: Female,2018,3.752349447,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.588076566,3.927540273,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,F: Female,2019,3.708782026,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.521024624,3.910041316,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,F: Female,2020,3.666427165,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,3.435213716,3.918169971,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,M: Male,2016,4.546361117,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.37089852,4.733667219,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,M: Male,2017,4.480166963,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.303297882,4.670259542,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,M: Male,2018,4.412994599,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.22722691,4.607150433,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,M: Male,2019,4.356831633,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.147234954,4.584189689,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,M: Male,2020,4.316186934,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.049538317,4.611396414,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,_T: Total,2016,4.214492425,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.06898397,4.365701302,,,,UN_IGME,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,CHE: Switzerland,Switzerland,CME_MRY0T4: Under-five mortality rate,_T: Total,2017,4.151271921,,"D_PER_1000_B: Deaths per 1,000 live births",A: Normal value,,4.006778062,4.299734118,,,,UN_IGME,,,,,,_T: Total
